din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2022-03-24 08:00:00;NE;NORDESTE;SE;SUDESTE;3203.671
2022-03-24 08:00:00;SE;SUDESTE;S;SUL;9384.224
2022-03-24 09:00:00;N;NORTE;NE;NORDESTE;124.03
2022-03-24 09:00:00;N;NORTE;SE;SUDESTE;9480.26
2022-03-24 09:00:00;NE;NORDESTE;SE;SUDESTE;3233.025
2022-03-24 09:00:00;SE;SUDESTE;S;SUL;9225.584
2022-03-24 10:00:00;N;NORTE;NE;NORDESTE;565.381
2022-03-24 10:00:00;N;NORTE;SE;SUDESTE;9526.96999999
2022-03-24 10:00:00;NE;NORDESTE;SE;SUDESTE;3000.573
2022-03-24 10:00:00;SE;SUDESTE;S;SUL;8657.271
2022-03-24 11:00:00;N;NORTE;NE;NORDESTE;1009.181
2022-03-24 11:00:00;N;NORTE;SE;SUDESTE;9744.792
2022-03-24 11:00:00;NE;NORDESTE;SE;SUDESTE;2785.887
2022-03-24 11:00:00;SE;SUDESTE;S;SUL;8135.738
2022-03-24 12:00:00;N;NORTE;NE;NORDESTE;1146.252
2022-03-24 12:00:00;N;NORTE;SE;SUDESTE;9754.30899999
2022-03-24 12:00:00;NE;NORDESTE;SE;SUDESTE;2547.286
2022-03-24 12:00:00;SE;SUDESTE;S;SUL;7467.477
2022-03-24 13:00:00;N;NORTE;NE;NORDESTE;1330.502
2022-03-24 13:00:00;N;NORTE;SE;SUDESTE;9773.563
2022-03-24 13:00:00;NE;NORDESTE;SE;SUDESTE;2317.603
2022-03-24 13:00:00;SE;SUDESTE;S;SUL;6891.516
2022-03-24 14:00:00;N;NORTE;NE;NORDESTE;1525.082
2022-03-24 14:00:00;N;NORTE;SE;SUDESTE;9681.18399999
2022-03-24 14:00:00;NE;NORDESTE;SE;SUDESTE;2254.61499999
2022-03-24 14:00:00;SE;SUDESTE;S;SUL;6086.324
2022-03-24 15:00:00;N;NORTE;NE;NORDESTE;1679.899
2022-03-24 15:00:00;N;NORTE;SE;SUDESTE;9692.244
2022-03-24 15:00:00;NE;NORDESTE;SE;SUDESTE;2095.916
2022-03-24 15:00:00;SE;SUDESTE;S;SUL;5474.414
2022-03-24 16:00:00;N;NORTE;NE;NORDESTE;2058.46
2022-03-24 16:00:00;N;NORTE;SE;SUDESTE;9457.61
2022-03-24 16:00:00;NE;NORDESTE;SE;SUDESTE;1895.911
2022-03-24 16:00:00;SE;SUDESTE;S;SUL;5755.888
2022-03-24 17:00:00;N;NORTE;NE;NORDESTE;2048.914
2022-03-24 17:00:00;N;NORTE;SE;SUDESTE;9557.491
2022-03-24 17:00:00;NE;NORDESTE;SE;SUDESTE;1792.409
2022-03-24 17:00:00;SE;SUDESTE;S;SUL;5989.152
2022-03-24 18:00:00;N;NORTE;NE;NORDESTE;2437.91
2022-03-24 18:00:00;N;NORTE;SE;SUDESTE;9619.187
2022-03-24 18:00:00;NE;NORDESTE;SE;SUDESTE;1715.775
2022-03-24 18:00:00;SE;SUDESTE;S;SUL;6142.659
2022-03-24 19:00:00;N;NORTE;NE;NORDESTE;1947.635
2022-03-24 19:00:00;N;NORTE;SE;SUDESTE;10045.022
2022-03-24 19:00:00;NE;NORDESTE;SE;SUDESTE;2392.112
2022-03-24 19:00:00;SE;SUDESTE;S;SUL;6951.012
2022-03-24 20:00:00;N;NORTE;NE;NORDESTE;1599.425
2022-03-24 20:00:00;N;NORTE;SE;SUDESTE;10226.311
2022-03-24 20:00:00;NE;NORDESTE;SE;SUDESTE;2849.688
2022-03-24 20:00:00;SE;SUDESTE;S;SUL;6916.204
2022-03-24 21:00:00;N;NORTE;NE;NORDESTE;1344.37899999
2022-03-24 21:00:00;N;NORTE;SE;SUDESTE;10216.125
2022-03-24 21:00:00;NE;NORDESTE;SE;SUDESTE;3067.438
2022-03-24 21:00:00;SE;SUDESTE;S;SUL;7237.121
2022-03-24 22:00:00;N;NORTE;NE;NORDESTE;1114.028
2022-03-24 22:00:00;N;NORTE;SE;SUDESTE;10126.266
2022-03-24 22:00:00;NE;NORDESTE;SE;SUDESTE;3086.117
2022-03-24 22:00:00;SE;SUDESTE;S;SUL;6648.53
2022-03-24 23:00:00;N;NORTE;NE;NORDESTE;960.364
2022-03-24 23:00:00;N;NORTE;SE;SUDESTE;10103.886
2022-03-24 23:00:00;NE;NORDESTE;SE;SUDESTE;3132.324
2022-03-24 23:00:00;SE;SUDESTE;S;SUL;5942.295
2022-03-25 00:00:00;N;NORTE;NE;NORDESTE;797.523
2022-03-25 00:00:00;N;NORTE;SE;SUDESTE;9898.56
2022-03-25 00:00:00;NE;NORDESTE;SE;SUDESTE;2939.797
2022-03-25 00:00:00;SE;SUDESTE;S;SUL;5349.183
2022-03-25 01:00:00;N;NORTE;NE;NORDESTE;419.934
2022-03-25 01:00:00;N;NORTE;SE;SUDESTE;9604.23799999
2022-03-25 01:00:00;NE;NORDESTE;SE;SUDESTE;2831.499
2022-03-25 01:00:00;SE;SUDESTE;S;SUL;5254.167
2022-03-25 02:00:00;N;NORTE;NE;NORDESTE;61.379
2022-03-25 02:00:00;N;NORTE;SE;SUDESTE;9579.249
2022-03-25 02:00:00;NE;NORDESTE;SE;SUDESTE;2887.144
2022-03-25 02:00:00;SE;SUDESTE;S;SUL;5237.786
2022-03-25 03:00:00;N;NORTE;NE;NORDESTE;-100.699
2022-03-25 03:00:00;N;NORTE;SE;SUDESTE;9594.588
2022-03-25 03:00:00;NE;NORDESTE;SE;SUDESTE;2833.1
2022-03-25 03:00:00;SE;SUDESTE;S;SUL;5275.148
2022-03-25 04:00:00;N;NORTE;NE;NORDESTE;188.928
2022-03-25 04:00:00;N;NORTE;SE;SUDESTE;9631.75
2022-03-25 04:00:00;NE;NORDESTE;SE;SUDESTE;2784.379
2022-03-25 04:00:00;SE;SUDESTE;S;SUL;5356.996
2022-03-25 05:00:00;N;NORTE;NE;NORDESTE;174.09
2022-03-25 05:00:00;N;NORTE;SE;SUDESTE;9908.649
2022-03-25 05:00:00;NE;NORDESTE;SE;SUDESTE;2897.45
2022-03-25 05:00:00;SE;SUDESTE;S;SUL;5682.356
2022-03-25 06:00:00;N;NORTE;NE;NORDESTE;-182.639
2022-03-25 06:00:00;N;NORTE;SE;SUDESTE;9760.07699999
2022-03-25 06:00:00;NE;NORDESTE;SE;SUDESTE;2887.196
2022-03-25 06:00:00;SE;SUDESTE;S;SUL;6381.734
2022-03-25 07:00:00;N;NORTE;NE;NORDESTE;297.80399999
2022-03-25 07:00:00;N;NORTE;SE;SUDESTE;9629.742
2022-03-25 07:00:00;NE;NORDESTE;SE;SUDESTE;2895.46
2022-03-25 07:00:00;SE;SUDESTE;S;SUL;6315.968
2022-03-25 08:00:00;N;NORTE;NE;NORDESTE;555.905
2022-03-25 08:00:00;N;NORTE;SE;SUDESTE;9534.812
2022-03-25 08:00:00;NE;NORDESTE;SE;SUDESTE;2606.958
2022-03-25 08:00:00;SE;SUDESTE;S;SUL;5264.618
2022-03-25 09:00:00;N;NORTE;NE;NORDESTE;698.1
2022-03-25 09:00:00;N;NORTE;SE;SUDESTE;9985.619
2022-03-25 09:00:00;NE;NORDESTE;SE;SUDESTE;2853.625
2022-03-25 09:00:00;SE;SUDESTE;S;SUL;5510.238
2022-03-25 10:00:00;N;NORTE;NE;NORDESTE;1141.967
2022-03-25 10:00:00;N;NORTE;SE;SUDESTE;9991.806
2022-03-25 10:00:00;NE;NORDESTE;SE;SUDESTE;2629.414
2022-03-25 10:00:00;SE;SUDESTE;S;SUL;5470.983
2022-03-25 11:00:00;N;NORTE;NE;NORDESTE;964.462
2022-03-25 11:00:00;N;NORTE;SE;SUDESTE;10015.481
2022-03-25 11:00:00;NE;NORDESTE;SE;SUDESTE;2520.509
2022-03-25 11:00:00;SE;SUDESTE;S;SUL;4930.698
2022-03-25 12:00:00;N;NORTE;NE;NORDESTE;635.325
2022-03-25 12:00:00;N;NORTE;SE;SUDESTE;9957.66599999
2022-03-25 12:00:00;NE;NORDESTE;SE;SUDESTE;2510.871
2022-03-25 12:00:00;SE;SUDESTE;S;SUL;4696.377
2022-03-25 13:00:00;N;NORTE;NE;NORDESTE;618.745
2022-03-25 13:00:00;N;NORTE;SE;SUDESTE;10066.769
2022-03-25 13:00:00;NE;NORDESTE;SE;SUDESTE;2823.013
2022-03-25 13:00:00;SE;SUDESTE;S;SUL;4535.228
2022-03-25 14:00:00;N;NORTE;NE;NORDESTE;587.654
2022-03-25 14:00:00;N;NORTE;SE;SUDESTE;10022.129
2022-03-25 14:00:00;NE;NORDESTE;SE;SUDESTE;2769.057
2022-03-25 14:00:00;SE;SUDESTE;S;SUL;4258.128
2022-03-25 15:00:00;N;NORTE;NE;NORDESTE;596.336
2022-03-25 15:00:00;N;NORTE;SE;SUDESTE;10136.073
2022-03-25 15:00:00;NE;NORDESTE;SE;SUDESTE;2909.928
2022-03-25 15:00:00;SE;SUDESTE;S;SUL;3994.644
2022-03-25 16:00:00;N;NORTE;NE;NORDESTE;680.057
2022-03-25 16:00:00;N;NORTE;SE;SUDESTE;10057.473
2022-03-25 16:00:00;NE;NORDESTE;SE;SUDESTE;2884.293
2022-03-25 16:00:00;SE;SUDESTE;S;SUL;4535.337
2022-03-25 17:00:00;N;NORTE;NE;NORDESTE;952.143
2022-03-25 17:00:00;N;NORTE;SE;SUDESTE;10010.007
2022-03-25 17:00:00;NE;NORDESTE;SE;SUDESTE;2565.79599999
2022-03-25 17:00:00;SE;SUDESTE;S;SUL;5511.186
2022-03-25 18:00:00;N;NORTE;NE;NORDESTE;1032.404
2022-03-25 18:00:00;N;NORTE;SE;SUDESTE;10169.32599999
2022-03-25 18:00:00;NE;NORDESTE;SE;SUDESTE;2811.964
2022-03-25 18:00:00;SE;SUDESTE;S;SUL;5501.903
2022-03-25 19:00:00;N;NORTE;NE;NORDESTE;607.845
2022-03-25 19:00:00;N;NORTE;SE;SUDESTE;9857.915
2022-03-25 19:00:00;NE;NORDESTE;SE;SUDESTE;3093.754
2022-03-25 19:00:00;SE;SUDESTE;S;SUL;5899.7
2022-03-25 20:00:00;N;NORTE;NE;NORDESTE;-64.915
2022-03-25 20:00:00;N;NORTE;SE;SUDESTE;9584.004
2022-03-25 20:00:00;NE;NORDESTE;SE;SUDESTE;3414.688
2022-03-25 20:00:00;SE;SUDESTE;S;SUL;5117.169
2022-03-25 21:00:00;N;NORTE;NE;NORDESTE;-466.022
2022-03-25 21:00:00;N;NORTE;SE;SUDESTE;9302.579
2022-03-25 21:00:00;NE;NORDESTE;SE;SUDESTE;3445.704
2022-03-25 21:00:00;SE;SUDESTE;S;SUL;4352.613
2022-03-25 22:00:00;N;NORTE;NE;NORDESTE;-496.407
2022-03-25 22:00:00;N;NORTE;SE;SUDESTE;9381.15
2022-03-25 22:00:00;NE;NORDESTE;SE;SUDESTE;3416.006
2022-03-25 22:00:00;SE;SUDESTE;S;SUL;3984.506
2022-03-25 23:00:00;N;NORTE;NE;NORDESTE;-336.07
2022-03-25 23:00:00;N;NORTE;SE;SUDESTE;9291.308
2022-03-25 23:00:00;NE;NORDESTE;SE;SUDESTE;3177.866
2022-03-25 23:00:00;SE;SUDESTE;S;SUL;3215.46
2022-03-26 00:00:00;N;NORTE;NE;NORDESTE;108.2
2022-03-26 00:00:00;N;NORTE;SE;SUDESTE;9652.994
2022-03-26 00:00:00;NE;NORDESTE;SE;SUDESTE;2992.553
2022-03-26 00:00:00;SE;SUDESTE;S;SUL;3340.524
2022-03-26 01:00:00;N;NORTE;NE;NORDESTE;-293.07
2022-03-26 01:00:00;N;NORTE;SE;SUDESTE;9706.861
2022-03-26 01:00:00;NE;NORDESTE;SE;SUDESTE;2883.053
2022-03-26 01:00:00;SE;SUDESTE;S;SUL;4333.491
2022-03-26 02:00:00;N;NORTE;NE;NORDESTE;-232.618
2022-03-26 02:00:00;N;NORTE;SE;SUDESTE;9367.634
2022-03-26 02:00:00;NE;NORDESTE;SE;SUDESTE;2605.46799999
2022-03-26 02:00:00;SE;SUDESTE;S;SUL;4718.415
2022-03-26 03:00:00;N;NORTE;NE;NORDESTE;414.08
2022-03-26 03:00:00;N;NORTE;SE;SUDESTE;9447.96999999
2022-03-26 03:00:00;NE;NORDESTE;SE;SUDESTE;2257.109
2022-03-26 03:00:00;SE;SUDESTE;S;SUL;4752.959
2022-03-26 04:00:00;N;NORTE;NE;NORDESTE;359.827
2022-03-26 04:00:00;N;NORTE;SE;SUDESTE;9419.919
2022-03-26 04:00:00;NE;NORDESTE;SE;SUDESTE;2228.761
2022-03-26 04:00:00;SE;SUDESTE;S;SUL;4739.581
2022-03-26 05:00:00;N;NORTE;NE;NORDESTE;416.584
2022-03-26 05:00:00;N;NORTE;SE;SUDESTE;9763.89799999
2022-03-26 05:00:00;NE;NORDESTE;SE;SUDESTE;2497.753
2022-03-26 05:00:00;SE;SUDESTE;S;SUL;5004.93999999
2022-03-26 06:00:00;N;NORTE;NE;NORDESTE;235.864
2022-03-26 06:00:00;N;NORTE;SE;SUDESTE;9607.98699999
2022-03-26 06:00:00;NE;NORDESTE;SE;SUDESTE;2325.601
2022-03-26 06:00:00;SE;SUDESTE;S;SUL;5168.057
2022-03-26 07:00:00;N;NORTE;NE;NORDESTE;-344.864
2022-03-26 07:00:00;N;NORTE;SE;SUDESTE;9495.448
2022-03-26 07:00:00;NE;NORDESTE;SE;SUDESTE;2728.415
2022-03-26 07:00:00;SE;SUDESTE;S;SUL;5328.453
2022-03-26 08:00:00;N;NORTE;NE;NORDESTE;-1096.605
2022-03-26 08:00:00;N;NORTE;SE;SUDESTE;9882.83599999
2022-03-26 08:00:00;NE;NORDESTE;SE;SUDESTE;2670.855
2022-03-26 08:00:00;SE;SUDESTE;S;SUL;5619.739
2022-03-26 09:00:00;N;NORTE;NE;NORDESTE;-1113.777
2022-03-26 09:00:00;N;NORTE;SE;SUDESTE;10016.957
2022-03-26 09:00:00;NE;NORDESTE;SE;SUDESTE;2625.743
2022-03-26 09:00:00;SE;SUDESTE;S;SUL;5135.084
2022-03-26 10:00:00;N;NORTE;NE;NORDESTE;-747.48
2022-03-26 10:00:00;N;NORTE;SE;SUDESTE;9762.446
2022-03-26 10:00:00;NE;NORDESTE;SE;SUDESTE;2348.826
2022-03-26 10:00:00;SE;SUDESTE;S;SUL;4492.384
2022-03-26 11:00:00;N;NORTE;NE;NORDESTE;-804.813
2022-03-26 11:00:00;N;NORTE;SE;SUDESTE;9489.31799999
2022-03-26 11:00:00;NE;NORDESTE;SE;SUDESTE;2265.658
2022-03-26 11:00:00;SE;SUDESTE;S;SUL;4190.705
2022-03-26 12:00:00;N;NORTE;NE;NORDESTE;-586.532
2022-03-26 12:00:00;N;NORTE;SE;SUDESTE;9536.79999999
2022-03-26 12:00:00;NE;NORDESTE;SE;SUDESTE;2115.036
2022-03-26 12:00:00;SE;SUDESTE;S;SUL;4261.743
2022-03-26 13:00:00;N;NORTE;NE;NORDESTE;-111.932
2022-03-26 13:00:00;N;NORTE;SE;SUDESTE;9562.855
2022-03-26 13:00:00;NE;NORDESTE;SE;SUDESTE;2000.266
2022-03-26 13:00:00;SE;SUDESTE;S;SUL;4370.834
2022-03-26 14:00:00;N;NORTE;NE;NORDESTE;84.89
2022-03-26 14:00:00;N;NORTE;SE;SUDESTE;9742.301
2022-03-26 14:00:00;NE;NORDESTE;SE;SUDESTE;1995.93
2022-03-26 14:00:00;SE;SUDESTE;S;SUL;4473.106
2022-03-26 15:00:00;N;NORTE;NE;NORDESTE;157.494
2022-03-26 15:00:00;N;NORTE;SE;SUDESTE;9953.485
2022-03-26 15:00:00;NE;NORDESTE;SE;SUDESTE;2041.706
2022-03-26 15:00:00;SE;SUDESTE;S;SUL;4575.255
2022-03-26 16:00:00;N;NORTE;NE;NORDESTE;553.44899999
2022-03-26 16:00:00;N;NORTE;SE;SUDESTE;9679.47799999
2022-03-26 16:00:00;NE;NORDESTE;SE;SUDESTE;2118.986
2022-03-26 16:00:00;SE;SUDESTE;S;SUL;4300.459
2022-03-26 17:00:00;N;NORTE;NE;NORDESTE;1593.403
2022-03-26 17:00:00;N;NORTE;SE;SUDESTE;9814.725
2022-03-26 17:00:00;NE;NORDESTE;SE;SUDESTE;1949.726
2022-03-26 17:00:00;SE;SUDESTE;S;SUL;4147.32399999
2022-03-26 18:00:00;N;NORTE;NE;NORDESTE;2235.581
2022-03-26 18:00:00;N;NORTE;SE;SUDESTE;10007.337
2022-03-26 18:00:00;NE;NORDESTE;SE;SUDESTE;1900.785
2022-03-26 18:00:00;SE;SUDESTE;S;SUL;3864.079
2022-03-26 19:00:00;N;NORTE;NE;NORDESTE;1926.535
2022-03-26 19:00:00;N;NORTE;SE;SUDESTE;10024.334
2022-03-26 19:00:00;NE;NORDESTE;SE;SUDESTE;2192.77799999
2022-03-26 19:00:00;SE;SUDESTE;S;SUL;3966.027
2022-03-26 20:00:00;N;NORTE;NE;NORDESTE;1679.268
2022-03-26 20:00:00;N;NORTE;SE;SUDESTE;10141.95199999
2022-03-26 20:00:00;NE;NORDESTE;SE;SUDESTE;2557.062
2022-03-26 20:00:00;SE;SUDESTE;S;SUL;4905.671
2022-03-26 21:00:00;N;NORTE;NE;NORDESTE;1400.706
2022-03-26 21:00:00;N;NORTE;SE;SUDESTE;10196.402
2022-03-26 21:00:00;NE;NORDESTE;SE;SUDESTE;2787.355
2022-03-26 21:00:00;SE;SUDESTE;S;SUL;5165.772
2022-03-26 22:00:00;N;NORTE;NE;NORDESTE;877.851
2022-03-26 22:00:00;N;NORTE;SE;SUDESTE;10114.928
2022-03-26 22:00:00;NE;NORDESTE;SE;SUDESTE;2888.212
2022-03-26 22:00:00;SE;SUDESTE;S;SUL;5112.96
2022-03-26 23:00:00;N;NORTE;NE;NORDESTE;696.122
2022-03-26 23:00:00;N;NORTE;SE;SUDESTE;9771.515
2022-03-26 23:00:00;NE;NORDESTE;SE;SUDESTE;2625.534
2022-03-26 23:00:00;SE;SUDESTE;S;SUL;4489.848
2022-03-27 00:00:00;N;NORTE;NE;NORDESTE;1037.224
2022-03-27 00:00:00;N;NORTE;SE;SUDESTE;9431.08599999
2022-03-27 00:00:00;NE;NORDESTE;SE;SUDESTE;2051.771
2022-03-27 00:00:00;SE;SUDESTE;S;SUL;4001.008
2022-03-27 01:00:00;N;NORTE;NE;NORDESTE;1413.406
2022-03-27 01:00:00;N;NORTE;SE;SUDESTE;9517.906
2022-03-27 01:00:00;NE;NORDESTE;SE;SUDESTE;1885.842
2022-03-27 01:00:00;SE;SUDESTE;S;SUL;3717.473
2022-03-27 02:00:00;N;NORTE;NE;NORDESTE;1204.54
2022-03-27 02:00:00;N;NORTE;SE;SUDESTE;9476.227
2022-03-27 02:00:00;NE;NORDESTE;SE;SUDESTE;1832.535
2022-03-27 02:00:00;SE;SUDESTE;S;SUL;3740.091
2022-03-27 03:00:00;N;NORTE;NE;NORDESTE;1039.579
2022-03-27 03:00:00;N;NORTE;SE;SUDESTE;9582.423
2022-03-27 03:00:00;NE;NORDESTE;SE;SUDESTE;2003.926
2022-03-27 03:00:00;SE;SUDESTE;S;SUL;4185.54299999
2022-03-27 04:00:00;N;NORTE;NE;NORDESTE;853.061
2022-03-27 04:00:00;N;NORTE;SE;SUDESTE;9366.39799999
2022-03-27 04:00:00;NE;NORDESTE;SE;SUDESTE;1935.719
2022-03-27 04:00:00;SE;SUDESTE;S;SUL;4105.573
2022-03-27 05:00:00;N;NORTE;NE;NORDESTE;506.948
2022-03-27 05:00:00;N;NORTE;SE;SUDESTE;9574.275
2022-03-27 05:00:00;NE;NORDESTE;SE;SUDESTE;2370.199
2022-03-27 05:00:00;SE;SUDESTE;S;SUL;4149.929
2022-03-27 06:00:00;N;NORTE;NE;NORDESTE;-362.842
2022-03-27 06:00:00;N;NORTE;SE;SUDESTE;8738.161
2022-03-27 06:00:00;NE;NORDESTE;SE;SUDESTE;2349.179
2022-03-27 06:00:00;SE;SUDESTE;S;SUL;3952.445
2022-03-27 07:00:00;N;NORTE;NE;NORDESTE;-805.559
2022-03-27 07:00:00;N;NORTE;SE;SUDESTE;8304.036
2022-03-27 07:00:00;NE;NORDESTE;SE;SUDESTE;2916.537
2022-03-27 07:00:00;SE;SUDESTE;S;SUL;3964.892
2022-03-27 08:00:00;N;NORTE;NE;NORDESTE;-951.808
2022-03-27 08:00:00;N;NORTE;SE;SUDESTE;8429.86199999
2022-03-27 08:00:00;NE;NORDESTE;SE;SUDESTE;3160.283
2022-03-27 08:00:00;SE;SUDESTE;S;SUL;4111.359
2022-03-27 09:00:00;N;NORTE;NE;NORDESTE;-974.07
2022-03-27 09:00:00;N;NORTE;SE;SUDESTE;8286.908
2022-03-27 09:00:00;NE;NORDESTE;SE;SUDESTE;2917.426
2022-03-27 09:00:00;SE;SUDESTE;S;SUL;3921.52
2022-03-27 10:00:00;N;NORTE;NE;NORDESTE;-497.401
2022-03-27 10:00:00;N;NORTE;SE;SUDESTE;8320.504
2022-03-27 10:00:00;NE;NORDESTE;SE;SUDESTE;2691.781
2022-03-27 10:00:00;SE;SUDESTE;S;SUL;3876.286
2022-03-27 11:00:00;N;NORTE;NE;NORDESTE;-61.351
2022-03-27 11:00:00;N;NORTE;SE;SUDESTE;8472.587
2022-03-27 11:00:00;NE;NORDESTE;SE;SUDESTE;2246.319
2022-03-27 11:00:00;SE;SUDESTE;S;SUL;3908.944
2022-03-27 12:00:00;N;NORTE;NE;NORDESTE;74.87099999
2022-03-27 12:00:00;N;NORTE;SE;SUDESTE;8182.538
2022-03-27 12:00:00;NE;NORDESTE;SE;SUDESTE;1758.584
2022-03-27 12:00:00;SE;SUDESTE;S;SUL;3547.628
2022-03-27 13:00:00;N;NORTE;NE;NORDESTE;-246.349
2022-03-27 13:00:00;N;NORTE;SE;SUDESTE;7972.76
2022-03-27 13:00:00;NE;NORDESTE;SE;SUDESTE;1722.369
2022-03-27 13:00:00;SE;SUDESTE;S;SUL;3366.522
2022-03-27 14:00:00;N;NORTE;NE;NORDESTE;224.671
2022-03-27 14:00:00;N;NORTE;SE;SUDESTE;8244.124
2022-03-27 14:00:00;NE;NORDESTE;SE;SUDESTE;1791.842
2022-03-27 14:00:00;SE;SUDESTE;S;SUL;3447.471
2022-03-27 15:00:00;N;NORTE;NE;NORDESTE;92.501
2022-03-27 15:00:00;N;NORTE;SE;SUDESTE;8732.60399999
2022-03-27 15:00:00;NE;NORDESTE;SE;SUDESTE;2181.724
2022-03-27 15:00:00;SE;SUDESTE;S;SUL;3637.44
2022-03-27 16:00:00;N;NORTE;NE;NORDESTE;707.565
2022-03-27 16:00:00;N;NORTE;SE;SUDESTE;9211.44299999
2022-03-27 16:00:00;NE;NORDESTE;SE;SUDESTE;2388.565
2022-03-27 16:00:00;SE;SUDESTE;S;SUL;4212.33
2022-03-27 17:00:00;N;NORTE;NE;NORDESTE;1392.715
2022-03-27 17:00:00;N;NORTE;SE;SUDESTE;9591.36
2022-03-27 17:00:00;NE;NORDESTE;SE;SUDESTE;1918.185
2022-03-27 17:00:00;SE;SUDESTE;S;SUL;4864.871
2022-03-27 18:00:00;N;NORTE;NE;NORDESTE;1464.958
2022-03-27 18:00:00;N;NORTE;SE;SUDESTE;9836.28199999
2022-03-27 18:00:00;NE;NORDESTE;SE;SUDESTE;1933.543
2022-03-27 18:00:00;SE;SUDESTE;S;SUL;4660.68999999
2022-03-27 19:00:00;N;NORTE;NE;NORDESTE;978.759
2022-03-27 19:00:00;N;NORTE;SE;SUDESTE;9190.417
2022-03-27 19:00:00;NE;NORDESTE;SE;SUDESTE;2547.34299999
2022-03-27 19:00:00;SE;SUDESTE;S;SUL;4307.2
2022-03-27 20:00:00;N;NORTE;NE;NORDESTE;583.47799999
2022-03-27 20:00:00;N;NORTE;SE;SUDESTE;8353.536
2022-03-27 20:00:00;NE;NORDESTE;SE;SUDESTE;3059.821
2022-03-27 20:00:00;SE;SUDESTE;S;SUL;3554.488
2022-03-27 21:00:00;N;NORTE;NE;NORDESTE;244.312
2022-03-27 21:00:00;N;NORTE;SE;SUDESTE;8427.142
2022-03-27 21:00:00;NE;NORDESTE;SE;SUDESTE;3136.917
2022-03-27 21:00:00;SE;SUDESTE;S;SUL;3584.575
2022-03-27 22:00:00;N;NORTE;NE;NORDESTE;-123.967
2022-03-27 22:00:00;N;NORTE;SE;SUDESTE;9442.245
2022-03-27 22:00:00;NE;NORDESTE;SE;SUDESTE;2809.33
2022-03-27 22:00:00;SE;SUDESTE;S;SUL;4431.541
2022-03-27 23:00:00;N;NORTE;NE;NORDESTE;-107.437
2022-03-27 23:00:00;N;NORTE;SE;SUDESTE;9195.403
2022-03-27 23:00:00;NE;NORDESTE;SE;SUDESTE;2476.232
2022-03-27 23:00:00;SE;SUDESTE;S;SUL;4445.308
2022-03-28 00:00:00;N;NORTE;NE;NORDESTE;-140.381
2022-03-28 00:00:00;N;NORTE;SE;SUDESTE;9689.294
2022-03-28 00:00:00;NE;NORDESTE;SE;SUDESTE;2802.602
2022-03-28 00:00:00;SE;SUDESTE;S;SUL;5204.568
2022-03-28 01:00:00;N;NORTE;NE;NORDESTE;-452.272
2022-03-28 01:00:00;N;NORTE;SE;SUDESTE;9612.36299999
2022-03-28 01:00:00;NE;NORDESTE;SE;SUDESTE;2878.537
2022-03-28 01:00:00;SE;SUDESTE;S;SUL;5618.408
2022-03-28 02:00:00;N;NORTE;NE;NORDESTE;-468.717
2022-03-28 02:00:00;N;NORTE;SE;SUDESTE;9577.876
2022-03-28 02:00:00;NE;NORDESTE;SE;SUDESTE;2828.683
2022-03-28 02:00:00;SE;SUDESTE;S;SUL;5908.763
2022-03-28 03:00:00;N;NORTE;NE;NORDESTE;-271.303
2022-03-28 03:00:00;N;NORTE;SE;SUDESTE;9577.176
2022-03-28 03:00:00;NE;NORDESTE;SE;SUDESTE;2738.07
2022-03-28 03:00:00;SE;SUDESTE;S;SUL;6047.186
2022-03-28 04:00:00;N;NORTE;NE;NORDESTE;-140.991
2022-03-28 04:00:00;N;NORTE;SE;SUDESTE;9707.284
2022-03-28 04:00:00;NE;NORDESTE;SE;SUDESTE;2831.558
2022-03-28 04:00:00;SE;SUDESTE;S;SUL;6289.796
2022-03-28 05:00:00;N;NORTE;NE;NORDESTE;-238.541
2022-03-28 05:00:00;N;NORTE;SE;SUDESTE;9711.393
2022-03-28 05:00:00;NE;NORDESTE;SE;SUDESTE;2728.295
2022-03-28 05:00:00;SE;SUDESTE;S;SUL;6086.715
2022-03-28 06:00:00;N;NORTE;NE;NORDESTE;-443.481
2022-03-28 06:00:00;N;NORTE;SE;SUDESTE;9677.15
2022-03-28 06:00:00;NE;NORDESTE;SE;SUDESTE;2764.199
2022-03-28 06:00:00;SE;SUDESTE;S;SUL;6350.464
2022-03-28 07:00:00;N;NORTE;NE;NORDESTE;-286.408
2022-03-28 07:00:00;N;NORTE;SE;SUDESTE;9818.596
2022-03-28 07:00:00;NE;NORDESTE;SE;SUDESTE;2777.766
2022-03-28 07:00:00;SE;SUDESTE;S;SUL;5874.655
2022-03-28 08:00:00;N;NORTE;NE;NORDESTE;-419.229
2022-03-28 08:00:00;N;NORTE;SE;SUDESTE;9735.655
2022-03-28 08:00:00;NE;NORDESTE;SE;SUDESTE;3104.269
2022-03-28 08:00:00;SE;SUDESTE;S;SUL;4927.821
2022-03-28 09:00:00;N;NORTE;NE;NORDESTE;-630.668
2022-03-28 09:00:00;N;NORTE;SE;SUDESTE;9620.412
2022-03-28 09:00:00;NE;NORDESTE;SE;SUDESTE;3522.788
2022-03-28 09:00:00;SE;SUDESTE;S;SUL;4579.541
2022-03-28 10:00:00;N;NORTE;NE;NORDESTE;-538.221
